country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-08-2026 10:00:00,22.348441,82.549611,NO2,3,5,4
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-08-2026 10:00:00,22.348441,82.549611,OZONE,5,5,5
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-08-2026 10:00:00,22.368195,82.746431,PM2.5,10,22,13
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-08-2026 10:00:00,22.368195,82.746431,NO2,4,21,11
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-08-2026 10:00:00,22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-08-2026 10:00:00,22.368195,82.746431,CO,11,42,26
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",16-08-2026 10:00:00,22.12665,83.483212,PM10,16,71,49
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",16-08-2026 10:00:00,22.12665,83.483212,OZONE,5,8,6
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",16-08-2026 10:00:00,22.1910172,83.5197009,OZONE,40,57,46
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",16-08-2026 10:00:00,21.237755,81.705301,PM10,8,36,21
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",16-08-2026 10:00:00,21.237755,81.705301,SO2,5,7,6
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",16-08-2026 10:00:00,21.219665,81.630094,OZONE,1,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-08-2026 10:00:00,21.371751,81.664929,NO2,16,33,23
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-08-2026 10:00:00,21.371751,81.664929,SO2,2,39,14
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",16-08-2026 10:00:00,21.258815,81.578979,NH3,4,4,4
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",16-08-2026 10:00:00,21.258815,81.578979,SO2,4,5,4
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",16-08-2026 10:00:00,22.06631475,83.33820077,PM2.5,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",16-08-2026 10:00:00,22.06631475,83.33820077,PM10,NA,NA,NA
India,Delhi,Delhi,"ITO, Delhi - CPCB",16-08-2026 10:00:00,28.628624,77.24106,NO2,5,103,58
India,Delhi,Delhi,"ITO, Delhi - CPCB",16-08-2026 10:00:00,28.628624,77.24106,SO2,5,41,22
India,Delhi,Delhi,"Narela, Delhi - DPCC",16-08-2026 10:00:00,28.822836,77.101981,PM10,7,84,51
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",16-08-2026 10:00:00,26.2271665,84.3570427,NO2,2,2,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",16-08-2026 10:00:00,26.2271665,84.3570427,SO2,5,6,5
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-08-2026 10:00:00,30.735567,76.775714,NH3,9,26,15
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-08-2026 10:00:00,30.735567,76.775714,SO2,4,7,6
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-08-2026 10:00:00,30.751462,76.762879,NH3,9,10,10
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",16-08-2026 10:00:00,30.751462,76.762879,OZONE,8,15,11
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",16-08-2026 10:00:00,30.719859,76.738637,NH3,18,20,19
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",16-08-2026 10:00:00,30.719859,76.738637,OZONE,7,34,21
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",16-08-2026 10:00:00,21.194815,81.31477,PM10,11,22,17
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",16-08-2026 10:00:00,21.194815,81.31477,CO,2,4,3
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",16-08-2026 10:00:00,21.185571,81.343175,NO2,15,16,16
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",16-08-2026 10:00:00,21.185571,81.343175,NH3,1,2,1
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",16-08-2026 10:00:00,21.224231,81.40835,PM10,9,30,22
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",16-08-2026 10:00:00,21.224231,81.40835,OZONE,7,8,8
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-08-2026 10:00:00,22.348441,82.549611,PM2.5,4,11,6
India,Andhra Pradesh,Srikakulam,"Chinna Bharatham Colony, Srikakulam - APPCB",16-08-2026 10:00:00,18.292191,83.897173,PM10,19,56,33
India,Andhra Pradesh,Srikakulam,"Chinna Bharatham Colony, Srikakulam - APPCB",16-08-2026 10:00:00,18.292191,83.897173,NO2,17,34,27
India,Andhra Pradesh,Srikakulam,"Chinna Bharatham Colony, Srikakulam - APPCB",16-08-2026 10:00:00,18.292191,83.897173,SO2,13,21,16
India,Andhra Pradesh,Srikakulam,"Chinna Bharatham Colony, Srikakulam - APPCB",16-08-2026 10:00:00,18.292191,83.897173,OZONE,7,18,11
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",16-08-2026 10:00:00,13.67,79.35,PM10,30,157,66
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16-08-2026 10:00:00,16.554731,80.64911,PM10,NA,NA,NA
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16-08-2026 10:00:00,16.536107,80.594233,PM2.5,NA,NA,NA
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",16-08-2026 10:00:00,17.72,83.3,NO2,45,84,66
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",16-08-2026 10:00:00,27.103358,93.679645,PM10,12,49,28
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",16-08-2026 10:00:00,27.103358,93.679645,CO,5,7,6
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",16-08-2026 10:00:00,26.071318,91.87488,PM2.5,86,117,96
India,Assam,Guwahati,"IITG, Guwahati - PCBA",16-08-2026 10:00:00,26.2028636,91.70046436,PM2.5,5,27,11
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-08-2026 10:00:00,25.265194,87.012947,OZONE,8,18,13
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",16-08-2026 10:00:00,25.56752,83.966379,CO,22,28,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",16-08-2026 10:00:00,25.7808257,84.7446768,PM10,111,116,113
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",16-08-2026 10:00:00,24.762518,84.982348,PM2.5,20,30,26
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",16-08-2026 10:00:00,24.762518,84.982348,NO2,23,31,28
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",16-08-2026 10:00:00,24.792403,84.992416,NO2,11,13,12
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",16-08-2026 10:00:00,25.560083,87.553265,PM10,25,46,32
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",16-08-2026 10:00:00,25.560083,87.553265,CO,75,96,85
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",16-08-2026 10:00:00,26.0881305,87.93840336,PM2.5,30,65,44
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",16-08-2026 10:00:00,26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",16-08-2026 10:00:00,27.308328,84.531742,NO2,12,41,18
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",16-08-2026 10:00:00,26.1875,91.744194,OZONE,11,19,14
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",16-08-2026 10:00:00,26.10887,91.589544,CO,26,40,32
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",16-08-2026 10:00:00,26.181742,91.78063,NO2,3,4,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",16-08-2026 10:00:00,26.181742,91.78063,OZONE,12,16,14
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",16-08-2026 10:00:00,26.349082,92.68449,PM2.5,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",16-08-2026 10:00:00,26.349082,92.68449,NH3,NA,NA,NA
India,Assam,Silchar,"Tarapur, Silchar - PCBA",16-08-2026 10:00:00,24.82827,92.79525,PM10,42,54,46
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-08-2026 10:00:00,26.987634,94.636574,NH3,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-08-2026 10:00:00,26.146529,87.454184,SO2,20,22,21
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-08-2026 10:00:00,26.146529,87.454184,OZONE,37,40,39
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",16-08-2026 10:00:00,25.42742023,86.13886079,CO,10,12,11
India,Delhi,Delhi,"Narela, Delhi - DPCC",16-08-2026 10:00:00,28.822836,77.101981,OZONE,7,28,17
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",16-08-2026 10:00:00,28.594169,77.1251,NO2,5,13,7
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",16-08-2026 10:00:00,28.594169,77.1251,SO2,1,3,2
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",16-08-2026 10:00:00,28.611281,77.237738,PM2.5,18,83,42
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",16-08-2026 10:00:00,28.710508,77.249485,PM2.5,2,113,45
India,Delhi,Delhi,"Bawana, Delhi - DPCC",16-08-2026 10:00:00,28.7762,77.051074,PM2.5,73,287,158
India,Delhi,Delhi,"Bawana, Delhi - DPCC",16-08-2026 10:00:00,28.7762,77.051074,NH3,6,9,7
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",16-08-2026 10:00:00,28.530785,77.271255,CO,47,54,50
India,Delhi,Delhi,"Rohini, Delhi - DPCC",16-08-2026 10:00:00,28.732528,77.11992,CO,34,37,35
India,Delhi,Delhi,"Rohini, Delhi - DPCC",16-08-2026 10:00:00,28.732528,77.11992,OZONE,11,12,11
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",16-08-2026 10:00:00,28.672342,77.31526,NO2,18,48,28
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",16-08-2026 10:00:00,26.1403345,85.3650192,OZONE,15,34,17
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",16-08-2026 10:00:00,25.592539,85.227158,NH3,6,6,6
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-08-2026 10:00:00,25.586562,85.043586,PM2.5,26,68,49
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-08-2026 10:00:00,25.586562,85.043586,SO2,5,7,6
