country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",02-06-2026 14:00:00,14.438164 ,79.966814 ,OZONE,26,49,41
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",02-06-2026 14:00:00,16.9872867,81.7363176,PM10,29,114,56
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",02-06-2026 14:00:00,13.67,79.35,SO2,1,8,5
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",02-06-2026 14:00:00,13.615387,79.409230,NH3,4,6,5
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",02-06-2026 14:00:00,16.486692,80.699436,NO2,25,30,26
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",02-06-2026 14:00:00,16.509717,80.612222,CO,28,49,32
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",02-06-2026 14:00:00,16.509717,80.612222,OZONE,25,45,36
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",02-06-2026 14:00:00,16.554731,80.649110,CO,16,56,36
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",02-06-2026 14:00:00,17.72,83.3,PM2.5,22,161,68
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",02-06-2026 14:00:00,17.72,83.3,PM10,78,275,132
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",02-06-2026 14:00:00,17.72,83.3,CO,2,71,13
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",02-06-2026 14:00:00,27.103358,93.679645,PM2.5,2,53,28
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",02-06-2026 14:00:00,27.103358,93.679645,SO2,10,11,11
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",02-06-2026 14:00:00,25.892357,86.590325,OZONE,3,37,21
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",02-06-2026 14:00:00,25.859655,85.77944,PM10,16,130,54
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",02-06-2026 14:00:00,24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",02-06-2026 14:00:00,26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",02-06-2026 14:00:00,26.2271665,84.3570427,CO,53,109,74
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",02-06-2026 14:00:00,26.2271665,84.3570427,OZONE,6,15,8
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",02-06-2026 14:00:00,30.735567,76.775714,PM2.5,5,25,14
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",02-06-2026 14:00:00,30.735567,76.775714,PM10,11,40,20
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",02-06-2026 14:00:00,30.719859,76.738637,NH3,11,19,17
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",02-06-2026 14:00:00,21.194815,81.314770,SO2,9,32,16
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",02-06-2026 14:00:00,21.185571,81.343175,NH3,1,2,1
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",02-06-2026 14:00:00,21.185571,81.343175,CO,20,32,21
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",02-06-2026 14:00:00,21.224231,81.408350,NH3,4,5,5
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",02-06-2026 14:00:00,25.42742023,86.13886079,CO,12,20,15
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",02-06-2026 14:00:00,26.80365,84.51954,PM10,16,103,42
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",02-06-2026 14:00:00,26.80365,84.51954,CO,34,56,42
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",02-06-2026 14:00:00,25.251013,86.989001,SO2,32,62,46
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",02-06-2026 14:00:00,25.204762,85.514960,OZONE,1,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",02-06-2026 14:00:00,25.567520,83.966379,PM2.5,25,97,55
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",02-06-2026 14:00:00,25.567520,83.966379,PM10,18,98,52
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",02-06-2026 14:00:00,25.567520,83.966379,NO2,9,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",02-06-2026 14:00:00,25.567520,83.966379,NH3,3,3,3
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",02-06-2026 14:00:00,24.7955,84.9994,PM2.5,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",02-06-2026 14:00:00,24.792403,84.992416,PM2.5,13,133,67
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",02-06-2026 14:00:00,24.792403,84.992416,PM10,25,171,109
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",02-06-2026 14:00:00,24.792403,84.992416,NO2,11,13,12
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",02-06-2026 14:00:00,24.762518,84.982348,CO,16,33,24
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",02-06-2026 14:00:00,22.08815,82.13737,PM10,NA,NA,NA
