country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-08-2026 05:00:00,25.376776,86.471523,OZONE,12,15,14
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-08-2026 05:00:00,26.11442,85.39813,PM2.5,22,68,39
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-08-2026 05:00:00,26.11442,85.39813,SO2,0,15,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-08-2026 05:00:00,26.11442,85.39813,CO,22,28,26
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",11-08-2026 05:00:00,26.1403345,85.3650192,PM2.5,20,48,31
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",11-08-2026 05:00:00,25.586562,85.043586,NH3,8,9,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",11-08-2026 05:00:00,25.599486,85.113666,NH3,2,3,3
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-08-2026 05:00:00,25.596727,85.085624,PM10,99,126,113
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-08-2026 05:00:00,25.596727,85.085624,NH3,4,5,4
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-08-2026 05:00:00,25.596727,85.085624,SO2,5,5,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB",11-08-2026 05:00:00,25.619651,85.147382,CO,42,79,53
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-08-2026 05:00:00,25.592539,85.227158,NO2,5,7,6
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-08-2026 05:00:00,25.592539,85.227158,SO2,12,13,12
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-08-2026 05:00:00,25.366336,87.117468,PM2.5,20,38,28
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-08-2026 05:00:00,25.366336,87.117468,PM10,16,29,22
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-08-2026 05:00:00,25.366336,87.117468,SO2,16,17,17
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",11-08-2026 05:00:00,25.892357,86.590325,CO,37,39,38
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-08-2026 05:00:00,25.859655,85.77944,NH3,1,1,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-08-2026 05:00:00,25.859655,85.77944,SO2,12,13,12
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-08-2026 05:00:00,25.859655,85.77944,CO,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-08-2026 05:00:00,25.859655,85.77944,OZONE,6,7,6
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-08-2026 05:00:00,24.952822,84.002396,PM2.5,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-08-2026 05:00:00,24.952822,84.002396,PM10,NA,NA,NA
India,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",11-08-2026 05:00:00,16.316553,80.413302,PM10,43,62,50
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",11-08-2026 05:00:00,16.186555,81.13219,NH3,3,6,4
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",11-08-2026 05:00:00,16.186555,81.13219,OZONE,18,18,18
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",11-08-2026 05:00:00,14.438164,79.966814,SO2,7,16,11
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",11-08-2026 05:00:00,14.438164,79.966814,OZONE,24,32,28
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-08-2026 05:00:00,16.9872867,81.7363176,NH3,2,2,2
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-08-2026 05:00:00,16.9872867,81.7363176,SO2,4,6,5
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-08-2026 05:00:00,16.9872867,81.7363176,CO,13,38,22
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",11-08-2026 05:00:00,13.67,79.35,CO,24,24,24
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",11-08-2026 05:00:00,13.67,79.35,OZONE,10,18,13
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-08-2026 05:00:00,16.554731,80.64911,PM2.5,43,78,61
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-08-2026 05:00:00,16.554731,80.64911,NH3,3,5,4
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-08-2026 05:00:00,16.554731,80.64911,SO2,9,22,13
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-08-2026 05:00:00,16.536107,80.594233,PM10,18,137,55
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-08-2026 05:00:00,16.536107,80.594233,NH3,3,5,3
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-08-2026 05:00:00,25.265194,87.012947,PM10,21,184,48
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-08-2026 05:00:00,25.265194,87.012947,CO,20,33,26
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",11-08-2026 05:00:00,25.56752,83.966379,SO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",11-08-2026 05:00:00,24.7955,84.9994,PM10,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",11-08-2026 05:00:00,24.7955,84.9994,OZONE,28,29,28
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",11-08-2026 05:00:00,24.792403,84.992416,SO2,39,45,42
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-08-2026 05:00:00,24.762518,84.982348,PM10,28,50,37
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",11-08-2026 05:00:00,26.0881305,87.93840336,CO,14,15,14
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",11-08-2026 05:00:00,27.308328,84.531742,NO2,11,16,14
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",11-08-2026 05:00:00,26.63086,84.90051,PM10,12,415,94
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",11-08-2026 05:00:00,26.63086,84.90051,CO,10,15,13
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",11-08-2026 05:00:00,26.63086,84.90051,OZONE,56,60,58
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-08-2026 05:00:00,25.376776,86.471523,NO2,7,8,7
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-08-2026 05:00:00,22.368195,82.746431,OZONE,6,6,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-08-2026 05:00:00,21.371751,81.664929,PM10,45,162,95
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-08-2026 05:00:00,21.371751,81.664929,SO2,2,39,17
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-08-2026 05:00:00,21.258815,81.578979,PM10,19,50,33
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-08-2026 05:00:00,21.258815,81.578979,CO,20,32,25
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-08-2026 05:00:00,21.219665,81.630094,PM2.5,4,28,16
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-08-2026 05:00:00,21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-08-2026 05:00:00,21.219665,81.630094,CO,11,24,16
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",11-08-2026 05:00:00,22.06631475,83.33820077,PM10,11,60,34
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-08-2026 05:00:00,28.628624,77.24106,PM10,33,135,87
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-08-2026 05:00:00,28.594004,76.909423,NH3,NA,NA,NA
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-08-2026 05:00:00,28.594004,76.909423,CO,28,56,42
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-08-2026 05:00:00,28.674045,77.131023,NO2,15,41,28
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-08-2026 05:00:00,17.72,83.3,CO,5,95,45
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-08-2026 05:00:00,27.103358,93.679645,PM2.5,12,84,34
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-08-2026 05:00:00,27.103358,93.679645,CO,8,16,11
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",11-08-2026 05:00:00,26.181742,91.78063,NO2,3,4,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",11-08-2026 05:00:00,26.181742,91.78063,SO2,3,8,5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-08-2026 05:00:00,26.1875,91.744194,NO2,1,2,2
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-08-2026 05:00:00,26.1875,91.744194,NH3,1,1,1
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-08-2026 05:00:00,26.1875,91.744194,OZONE,10,11,11
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-08-2026 05:00:00,26.10887,91.589544,NO2,13,44,15
India,Assam,Guwahati,"IITG, Guwahati - PCBA",11-08-2026 05:00:00,26.2028636,91.70046436,PM2.5,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA",11-08-2026 05:00:00,26.2028636,91.70046436,SO2,29,33,31
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-08-2026 05:00:00,26.349082,92.68449,PM10,38,75,54
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-08-2026 05:00:00,26.446912,91.439057,NO2,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-08-2026 05:00:00,26.446912,91.439057,NH3,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-08-2026 05:00:00,26.446912,91.439057,CO,21,22,22
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-08-2026 05:00:00,26.146529,87.454184,NO2,10,21,15
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-08-2026 05:00:00,26.146529,87.454184,NH3,4,5,4
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",11-08-2026 05:00:00,25.5626095,84.663264,CO,42,64,54
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",11-08-2026 05:00:00,24.75746,84.366208,PM2.5,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",11-08-2026 05:00:00,24.75746,84.366208,PM10,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",11-08-2026 05:00:00,24.75746,84.366208,NO2,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",11-08-2026 05:00:00,24.75746,84.366208,SO2,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-08-2026 05:00:00,26.80365,84.51954,OZONE,18,29,22
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-08-2026 05:00:00,26.2271665,84.3570427,NH3,1,1,1
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-08-2026 05:00:00,26.2271665,84.3570427,OZONE,7,8,7
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-08-2026 05:00:00,30.751462,76.762879,OZONE,8,16,10
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",11-08-2026 05:00:00,30.719859,76.738637,NO2,22,41,32
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",11-08-2026 05:00:00,30.719859,76.738637,SO2,7,14,9
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-08-2026 05:00:00,21.194815,81.31477,PM2.5,11,28,19
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",11-08-2026 05:00:00,21.185571,81.343175,SO2,8,31,11
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",11-08-2026 05:00:00,22.08815,82.13737,PM2.5,9,54,35
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",11-08-2026 05:00:00,28.62181,77.1944633,NO2,9,54,24
