country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",14-08-2026 11:00:00,25.251013,86.989001,CO,28,32,29
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-08-2026 11:00:00,25.56752,83.966379,PM10,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-08-2026 11:00:00,25.7808257,84.7446768,OZONE,2,5,4
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",14-08-2026 11:00:00,24.792403,84.992416,PM10,10,182,76
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",14-08-2026 11:00:00,24.792403,84.992416,OZONE,3,77,40
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-08-2026 11:00:00,24.762518,84.982348,NO2,22,30,26
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-08-2026 11:00:00,24.762518,84.982348,NH3,5,7,6
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-08-2026 11:00:00,24.762518,84.982348,CO,17,22,19
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-08-2026 11:00:00,25.697189,85.2459,NO2,12,23,17
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-08-2026 11:00:00,25.697189,85.2459,SO2,3,6,5
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",14-08-2026 11:00:00,25.560083,87.553265,NH3,1,1,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-08-2026 11:00:00,27.308328,84.531742,NO2,11,25,14
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-08-2026 11:00:00,27.308328,84.531742,NH3,0,1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",14-08-2026 11:00:00,24.82827,92.79525,SO2,4,7,6
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",14-08-2026 11:00:00,26.987634,94.636574,PM2.5,3,33,10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",14-08-2026 11:00:00,26.987634,94.636574,NO2,8,19,13
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",14-08-2026 11:00:00,26.987634,94.636574,NH3,1,8,3
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",14-08-2026 11:00:00,26.146529,87.454184,SO2,20,22,21
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-08-2026 11:00:00,25.5626095,84.663264,OZONE,6,9,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",14-08-2026 11:00:00,24.75746,84.366208,PM10,NA,NA,NA
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",14-08-2026 11:00:00,25.42742023,86.13886079,NO2,6,11,9
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",14-08-2026 11:00:00,25.42742023,86.13886079,NH3,15,17,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-08-2026 11:00:00,26.80365,84.51954,CO,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-08-2026 11:00:00,25.265194,87.012947,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",14-08-2026 11:00:00,25.251013,86.989001,NH3,4,4,4
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",14-08-2026 11:00:00,25.892357,86.590325,PM2.5,17,27,19
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-08-2026 11:00:00,25.859655,85.77944,SO2,11,13,12
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",14-08-2026 11:00:00,24.952822,84.002396,SO2,1,6,4
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",14-08-2026 11:00:00,26.2271665,84.3570427,NO2,2,2,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",14-08-2026 11:00:00,26.2271665,84.3570427,SO2,7,9,8
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",14-08-2026 11:00:00,30.735567,76.775714,NH3,7,33,18
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",14-08-2026 11:00:00,30.735567,76.775714,SO2,4,6,5
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",14-08-2026 11:00:00,30.719859,76.738637,PM2.5,5,43,23
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-08-2026 11:00:00,30.751462,76.762879,PM10,31,80,57
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-08-2026 11:00:00,30.751462,76.762879,NH3,9,10,9
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-08-2026 11:00:00,30.751462,76.762879,CO,21,35,25
