country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",21-06-2026 13:00:00,22.118125,83.140608,SO2,8,69,23
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",21-06-2026 13:00:00,22.118125,83.140608,CO,16,52,31
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",21-06-2026 13:00:00,22.368195,82.746431,PM10,16,44,27
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",21-06-2026 13:00:00,22.368195,82.746431,NO2,11,53,26
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",21-06-2026 13:00:00,22.368195,82.746431,CO,4,30,14
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",21-06-2026 13:00:00,22.348441,82.549611,PM10,16,120,77
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",21-06-2026 13:00:00,22.126650,83.483212,PM2.5,22,314,53
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",21-06-2026 13:00:00,22.1910172,83.5197009,SO2,14,29,19
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21-06-2026 13:00:00,21.258815,81.578979,PM10,24,46,33
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21-06-2026 13:00:00,21.258815,81.578979,SO2,4,10,6
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21-06-2026 13:00:00,21.219665,81.630094,PM2.5,8,35,17
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",21-06-2026 13:00:00,21.219665,81.630094,PM10,9,69,36
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21-06-2026 13:00:00,21.237755,81.705301,PM2.5,22,32,26
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21-06-2026 13:00:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21-06-2026 13:00:00,21.371751,81.664929,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21-06-2026 13:00:00,21.371751,81.664929,SO2,3,48,20
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",21-06-2026 13:00:00,25.859655,85.77944,PM2.5,8,301,63
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",21-06-2026 13:00:00,25.859655,85.77944,PM10,9,167,55
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",21-06-2026 13:00:00,26.2271665,84.3570427,PM2.5,23,163,81
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",21-06-2026 13:00:00,26.2271665,84.3570427,OZONE,6,13,8
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",21-06-2026 13:00:00,30.735567,76.775714,PM2.5,15,62,32
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",21-06-2026 13:00:00,30.735567,76.775714,PM10,32,76,50
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",21-06-2026 13:00:00,30.735567,76.775714,CO,46,68,53
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",21-06-2026 13:00:00,30.719859,76.738637,NH3,15,21,18
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",21-06-2026 13:00:00,30.719859,76.738637,SO2,3,10,5
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21-06-2026 13:00:00,21.194815,81.314770,NO2,2,69,18
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21-06-2026 13:00:00,21.194815,81.314770,NH3,3,4,3
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21-06-2026 13:00:00,21.185571,81.343175,OZONE,10,16,13
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21-06-2026 13:00:00,21.224231,81.408350,PM10,29,110,58
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",21-06-2026 13:00:00,22.08815,82.13737,PM10,33,89,66
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",21-06-2026 13:00:00,25.586562,85.043586,PM2.5,48,81,55
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",21-06-2026 13:00:00,25.586562,85.043586,PM10,72,103,84
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",21-06-2026 13:00:00,25.610369,85.132568,PM2.5,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB",21-06-2026 13:00:00,25.619651,85.147382,PM10,71,201,125
India,Bihar,Patna,"Muradpur, Patna - BSPCB",21-06-2026 13:00:00,25.619651,85.147382,CO,44,78,49
India,Bihar,Patna,"Muradpur, Patna - BSPCB",21-06-2026 13:00:00,25.619651,85.147382,OZONE,4,94,31
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",21-06-2026 13:00:00,25.599486,85.113666,PM10,37,75,59
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",21-06-2026 13:00:00,25.599486,85.113666,SO2,7,10,9
India,Bihar,Patna,"Samanpura, Patna - BSPCB",21-06-2026 13:00:00,25.596727,85.085624,PM2.5,46,124,74
India,Bihar,Patna,"Samanpura, Patna - BSPCB",21-06-2026 13:00:00,25.596727,85.085624,NO2,15,22,19
India,Bihar,Patna,"Samanpura, Patna - BSPCB",21-06-2026 13:00:00,25.596727,85.085624,OZONE,17,25,22
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",21-06-2026 13:00:00,25.366336,87.117468,NH3,2,2,2
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",21-06-2026 13:00:00,25.03280,85.41948,CO,32,50,41
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",21-06-2026 13:00:00,25.892357,86.590325,NO2,6,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",21-06-2026 13:00:00,25.892357,86.590325,NH3,4,4,4
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",21-06-2026 13:00:00,25.560083,87.553265,CO,66,101,78
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",21-06-2026 13:00:00,25.560083,87.553265,OZONE,4,61,34
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",21-06-2026 13:00:00,26.0881305,87.93840336,PM2.5,50,237,103
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",21-06-2026 13:00:00,26.0881305,87.93840336,PM10,55,130,85
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",21-06-2026 13:00:00,26.0881305,87.93840336,NO2,7,8,7
