country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",21-08-2026 10:00:00,24.7955,84.9994,CO,11,12,12
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",21-08-2026 10:00:00,24.762518,84.982348,SO2,8,10,8
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",21-08-2026 10:00:00,24.792403,84.992416,NO2,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",21-08-2026 10:00:00,24.792403,84.992416,CO,80,115,93
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",21-08-2026 10:00:00,25.697189,85.2459,CO,25,38,31
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",21-08-2026 10:00:00,25.560083,87.553265,SO2,16,25,21
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",21-08-2026 10:00:00,25.560083,87.553265,OZONE,26,41,32
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",21-08-2026 10:00:00,26.0881305,87.93840336,NO2,7,8,7
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",21-08-2026 10:00:00,26.63086,84.90051,PM2.5,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",21-08-2026 10:00:00,26.63086,84.90051,OZONE,55,58,57
India,Bihar,Munger,"Town Hall, Munger - BSPCB",21-08-2026 10:00:00,25.376776,86.471523,NO2,11,13,12
India,Bihar,Munger,"Town Hall, Munger - BSPCB",21-08-2026 10:00:00,25.376776,86.471523,OZONE,13,16,14
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",21-08-2026 10:00:00,26.11442,85.39813,NH3,7,11,9
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",21-08-2026 10:00:00,26.11442,85.39813,OZONE,4,46,15
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",21-08-2026 10:00:00,26.1403345,85.3650192,PM2.5,22,40,30
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",21-08-2026 10:00:00,26.1403345,85.3650192,NH3,1,1,1
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21-08-2026 10:00:00,21.194815,81.31477,SO2,9,16,11
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",21-08-2026 10:00:00,21.194815,81.31477,OZONE,9,17,12
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21-08-2026 10:00:00,21.224231,81.40835,PM10,12,57,38
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21-08-2026 10:00:00,21.224231,81.40835,NO2,9,23,14
