country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",13-08-2026 11:00:00,25.366336,87.117468,PM2.5,18,42,29
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",13-08-2026 11:00:00,25.366336,87.117468,NO2,18,19,18
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",13-08-2026 11:00:00,25.892357,86.590325,PM10,28,130,56
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",13-08-2026 11:00:00,25.892357,86.590325,NO2,6,9,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",13-08-2026 11:00:00,25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",13-08-2026 11:00:00,25.859655,85.77944,NO2,8,9,8
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",13-08-2026 11:00:00,25.859655,85.77944,NH3,1,1,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",13-08-2026 11:00:00,24.952822,84.002396,PM2.5,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",13-08-2026 11:00:00,24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",13-08-2026 11:00:00,24.952822,84.002396,SO2,1,5,4
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",13-08-2026 11:00:00,26.2271665,84.3570427,CO,61,67,64
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",13-08-2026 11:00:00,30.735567,76.775714,CO,33,40,36
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",13-08-2026 11:00:00,30.751462,76.762879,PM10,34,96,61
India,Bihar,Munger,"Town Hall, Munger - BSPCB",13-08-2026 11:00:00,25.376776,86.471523,PM10,3,287,99
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",13-08-2026 11:00:00,26.11442,85.39813,NH3,8,17,14
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",13-08-2026 11:00:00,26.11442,85.39813,CO,15,20,19
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",13-08-2026 11:00:00,26.1403345,85.3650192,PM2.5,20,43,30
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",13-08-2026 11:00:00,26.1403345,85.3650192,NO2,1,8,3
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",13-08-2026 11:00:00,26.1403345,85.3650192,OZONE,7,8,8
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",13-08-2026 11:00:00,25.586562,85.043586,PM2.5,27,81,52
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",13-08-2026 11:00:00,25.586562,85.043586,PM10,48,86,61
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",13-08-2026 11:00:00,25.586562,85.043586,NH3,8,9,9
India,Bihar,Patna,"Samanpura, Patna - BSPCB",13-08-2026 11:00:00,25.596727,85.085624,PM2.5,63,268,112
