country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-01-2026 21:00:00,26.63086,84.90051,NO2,3,8,5
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-01-2026 21:00:00,26.63086,84.90051,CO,15,37,23
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-01-2026 21:00:00,26.63086,84.90051,OZONE,3,10,6
India,Bihar,Munger,"Town Hall, Munger - BSPCB",17-01-2026 21:00:00,25.376776,86.471523,PM2.5,83,309,186
India,Bihar,Munger,"Town Hall, Munger - BSPCB",17-01-2026 21:00:00,25.376776,86.471523,SO2,35,87,53
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",17-01-2026 21:00:00,26.1403345,85.3650192,NH3,2,2,2
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",17-01-2026 21:00:00,26.1403345,85.3650192,SO2,11,13,12
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",17-01-2026 21:00:00,26.1403345,85.3650192,CO,45,62,56
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",17-01-2026 21:00:00,26.1403345,85.3650192,OZONE,12,57,35
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-01-2026 21:00:00,26.1209,85.3647,PM2.5,90,123,102
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-01-2026 21:00:00,26.1209,85.3647,NO2,9,16,10
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-01-2026 21:00:00,26.1209,85.3647,SO2,3,7,4
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",17-01-2026 21:00:00,26.1209,85.3647,CO,11,67,33
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",17-01-2026 21:00:00,25.586562,85.043586,PM2.5,103,340,232
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",17-01-2026 21:00:00,25.586562,85.043586,PM10,102,402,193
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",17-01-2026 21:00:00,24.762518,84.982348,OZONE,10,54,37
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",17-01-2026 21:00:00,25.697189,85.245900,CO,46,102,63
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",17-01-2026 21:00:00,25.697189,85.245900,OZONE,6,152,66
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-01-2026 21:00:00,25.560083,87.553265,OZONE,22,28,26
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",17-01-2026 21:00:00,26.0881305,87.93840336,NO2,9,13,10
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",17-01-2026 21:00:00,26.0881305,87.93840336,NH3,3,4,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",17-01-2026 21:00:00,27.308328,84.531742,PM10,56,220,111
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-01-2026 21:00:00,26.63086,84.90051,PM10,29,206,131
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",17-01-2026 21:00:00,26.071318,91.87488,NH3,4,4,4
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",17-01-2026 21:00:00,26.10887,91.589544,OZONE,9,14,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",17-01-2026 21:00:00,26.187500,91.744194,PM2.5,50,271,133
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",17-01-2026 21:00:00,26.181742,91.78063,CO,34,109,52
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",17-01-2026 21:00:00,26.349082,92.68449,SO2,3,14,12
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",17-01-2026 21:00:00,26.446912,91.439057,PM2.5,124,172,148
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",17-01-2026 21:00:00,26.446912,91.439057,NO2,13,15,15
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",17-01-2026 21:00:00,13.204880,79.097889,PM2.5,49,88,67
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",17-01-2026 21:00:00,13.204880,79.097889,CO,10,20,13
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",17-01-2026 21:00:00,14.465052,78.824187,PM2.5,42,79,62
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",17-01-2026 21:00:00,14.465052,78.824187,NH3,3,4,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",17-01-2026 21:00:00,13.615387,79.409230,SO2,15,16,15
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",17-01-2026 21:00:00,13.615387,79.409230,CO,22,32,27
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",17-01-2026 21:00:00,13.615387,79.409230,OZONE,17,18,18
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",17-01-2026 21:00:00,16.509717,80.612222,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",17-01-2026 21:00:00,16.509717,80.612222,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",17-01-2026 21:00:00,16.554731,80.649110,NO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",17-01-2026 21:00:00,16.554731,80.649110,NH3,NA,NA,NA
