country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",25-08-2026 05:00:00,30.719859,76.738637,CO,32,84,50
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",25-08-2026 05:00:00,21.194815,81.31477,NO2,3,13,7
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",25-08-2026 05:00:00,21.194815,81.31477,CO,4,8,6
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",25-08-2026 05:00:00,21.224231,81.40835,PM10,17,53,38
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",25-08-2026 05:00:00,22.08815,82.13737,NO2,15,24,19
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",25-08-2026 05:00:00,22.08815,82.13737,CO,8,41,19
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",25-08-2026 05:00:00,22.08815,82.13737,OZONE,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",25-08-2026 05:00:00,22.118125,83.140608,PM10,10,34,19
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",25-08-2026 05:00:00,22.118125,83.140608,CO,16,27,22
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",25-08-2026 05:00:00,22.118125,83.140608,OZONE,45,53,50
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-08-2026 05:00:00,22.348441,82.549611,NO2,3,17,5
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-08-2026 05:00:00,22.348441,82.549611,OZONE,5,5,5
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",25-08-2026 05:00:00,22.368195,82.746431,PM2.5,11,20,14
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",25-08-2026 05:00:00,22.368195,82.746431,PM10,10,23,15
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",25-08-2026 05:00:00,22.368195,82.746431,SO2,6,37,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-08-2026 05:00:00,21.237755,81.705301,PM2.5,20,47,31
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-08-2026 05:00:00,21.237755,81.705301,PM10,14,48,29
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-08-2026 05:00:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-08-2026 05:00:00,21.237755,81.705301,CO,18,22,20
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",25-08-2026 05:00:00,21.219665,81.630094,PM10,7,41,25
