country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",24-07-2026 09:00:00,28.6701,76.9254,PM2.5,58,100,75
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",24-07-2026 09:00:00,30.7057778,76.8531805555555,OZONE,25,30,28
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",24-07-2026 09:00:00,28.6701,76.9254,PM10,48,101,66
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",24-07-2026 09:00:00,24.7955,84.9994,PM2.5,21,277,112
India,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",24-07-2026 09:00:00,16.316553,80.413302,NH3,4,18,7
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",24-07-2026 09:00:00,28.6701,76.9254,NO2,21,30,23
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",24-07-2026 09:00:00,28.6701,76.9254,NH3,9,9,9
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",24-07-2026 09:00:00,28.6701,76.9254,OZONE,39,45,41
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",24-07-2026 09:00:00,28.3419248,77.319699,PM2.5,NA,NA,NA
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",24-07-2026 09:00:00,15.83411,78.028546,PM10,31,51,41
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",24-07-2026 09:00:00,29.432304,76.972765,OZONE,47,49,48
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",24-07-2026 09:00:00,15.83411,78.028546,NH3,5,5,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24-07-2026 09:00:00,24.792403,84.992416,NH3,0,1,1
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",24-07-2026 09:00:00,15.83411,78.028546,OZONE,12,14,13
