country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Assam,Guwahati,"IITG, Guwahati - PCBA",12-07-2026 12:00:00,26.2028636,91.70046436,SO2,38,42,40
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",12-07-2026 12:00:00,26.181742,91.78063,PM10,12,56,27
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",12-07-2026 12:00:00,26.181742,91.78063,OZONE,19,23,21
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",12-07-2026 12:00:00,26.10887,91.589544,PM2.5,25,81,63
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",12-07-2026 12:00:00,26.10887,91.589544,OZONE,27,66,47
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",12-07-2026 12:00:00,26.1875,91.744194,NH3,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",12-07-2026 12:00:00,26.349082,92.68449,NO2,1,5,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",12-07-2026 12:00:00,26.349082,92.68449,OZONE,3,12,9
India,Assam,Silchar,"Tarapur, Silchar - PCBA",12-07-2026 12:00:00,24.82827,92.79525,PM2.5,34,52,38
India,Assam,Silchar,"Tarapur, Silchar - PCBA",12-07-2026 12:00:00,24.82827,92.79525,PM10,43,53,47
India,Assam,Silchar,"Tarapur, Silchar - PCBA",12-07-2026 12:00:00,24.82827,92.79525,NO2,14,16,16
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",12-07-2026 12:00:00,26.987634,94.636574,NH3,6,8,7
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",12-07-2026 12:00:00,26.987634,94.636574,SO2,8,9,9
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",12-07-2026 12:00:00,27.308328,84.531742,PM10,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",12-07-2026 12:00:00,26.63086,84.90051,PM10,12,422,75
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",12-07-2026 12:00:00,26.63086,84.90051,SO2,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",12-07-2026 12:00:00,25.376776,86.471523,NO2,1,14,3
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",12-07-2026 12:00:00,26.1403345,85.3650192,PM2.5,28,47,31
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",12-07-2026 12:00:00,26.1403345,85.3650192,NH3,NA,NA,NA
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",12-07-2026 12:00:00,26.1209,85.3647,PM2.5,30,58,40
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",12-07-2026 12:00:00,26.1209,85.3647,OZONE,9,14,11
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",12-07-2026 12:00:00,26.11442,85.39813,PM2.5,25,73,46
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",12-07-2026 12:00:00,26.11442,85.39813,NO2,19,37,25
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",12-07-2026 12:00:00,25.265194,87.012947,SO2,20,69,35
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",12-07-2026 12:00:00,25.204762,85.51496,PM10,14,53,28
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",12-07-2026 12:00:00,25.56752,83.966379,SO2,27,35,31
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",12-07-2026 12:00:00,25.7808257,84.7446768,SO2,20,21,20
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",12-07-2026 12:00:00,24.792403,84.992416,PM2.5,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",12-07-2026 12:00:00,24.792403,84.992416,PM10,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",12-07-2026 12:00:00,25.697189,85.2459,NH3,15,18,17
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",12-07-2026 12:00:00,25.560083,87.553265,NH3,1,1,1
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",12-07-2026 12:00:00,14.438164,79.966814,PM10,65,99,79
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",12-07-2026 12:00:00,14.438164,79.966814,NH3,5,7,5
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",12-07-2026 12:00:00,14.438164,79.966814,CO,33,34,33
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",12-07-2026 12:00:00,13.67,79.35,PM10,48,154,129
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",12-07-2026 12:00:00,16.536107,80.594233,NO2,15,23,17
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",12-07-2026 12:00:00,16.486692,80.699436,NO2,22,28,23
India,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",12-07-2026 12:00:00,16.486692,80.699436,OZONE,23,31,27
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-07-2026 12:00:00,25.592539,85.227158,OZONE,22,74,45
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",12-07-2026 12:00:00,25.599486,85.113666,SO2,3,11,7
India,Bihar,Patna,"Muradpur, Patna - BSPCB",12-07-2026 12:00:00,25.619651,85.147382,CO,44,53,49
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",12-07-2026 12:00:00,25.586562,85.043586,PM10,30,65,41
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",12-07-2026 12:00:00,25.586562,85.043586,OZONE,10,12,11
India,Bihar,Patna,"Samanpura, Patna - BSPCB",12-07-2026 12:00:00,25.596727,85.085624,PM10,111,178,135
