country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",22-01-2026 18:00:00,27.103358,93.679645,PM2.5,42,350,176
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",22-01-2026 18:00:00,26.071318,91.87488,PM10,68,179,102
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",22-01-2026 18:00:00,26.071318,91.87488,OZONE,13,43,32
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",22-01-2026 18:00:00,26.10887,91.589544,PM2.5,45,143,95
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",22-01-2026 18:00:00,26.10887,91.589544,CO,24,65,35
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",22-01-2026 18:00:00,26.187500,91.744194,PM2.5,63,281,169
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",22-01-2026 18:00:00,26.181742,91.78063,SO2,35,37,36
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",22-01-2026 18:00:00,26.181742,91.78063,CO,38,104,55
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",22-01-2026 18:00:00,26.349082,92.68449,NH3,1,4,4
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",22-01-2026 18:00:00,25.586562,85.043586,NO2,20,66,36
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",22-01-2026 18:00:00,25.586562,85.043586,SO2,4,8,6
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",22-01-2026 18:00:00,25.586562,85.043586,CO,10,66,26
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",22-01-2026 18:00:00,25.592539,85.227158,PM10,97,110,105
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",22-01-2026 18:00:00,25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",22-01-2026 18:00:00,25.610369,85.132568,NO2,1,24,13
India,Bihar,Patna,"Muradpur, Patna - BSPCB",22-01-2026 18:00:00,25.619651,85.147382,NO2,6,8,7
India,Bihar,Patna,"Muradpur, Patna - BSPCB",22-01-2026 18:00:00,25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB",22-01-2026 18:00:00,25.619651,85.147382,CO,48,62,56
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",22-01-2026 18:00:00,25.599486,85.113666,PM2.5,50,88,70
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",22-01-2026 18:00:00,25.599486,85.113666,PM10,33,113,82
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",22-01-2026 18:00:00,13.615387,79.409230,OZONE,23,25,24
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",22-01-2026 18:00:00,16.536107,80.594233,PM10,79,94,85
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",22-01-2026 18:00:00,16.536107,80.594233,NH3,4,5,4
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",22-01-2026 18:00:00,16.486692,80.699436,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",22-01-2026 18:00:00,16.509717,80.612222,OZONE,1,48,38
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",22-01-2026 18:00:00,16.554731,80.649110,PM2.5,90,100,95
